snapshot_date,product_id,product_name,category,warehouse_id,region,quantity_on_hand,quantity_available,quantity_reserved,reorder_point,days_of_supply,status
2025-09-04,MS-500i,MS 500i,Chainsaws,WH-TX-01,Southwest,106,98,8,30,17.2,NORMAL
2025-09-04,MS-661,MS 661 C-M,Chainsaws,WH-TX-01,Southwest,105,95,10,30,16.4,NORMAL
2025-09-04,MS-881,MS 881,Chainsaws,WH-TX-01,Southwest,16,15,1,30,2.5,CRITICAL
2025-09-04,FS-91,FS 91 R,Trimmers,WH-TX-01,Southwest,132,116,16,40,17.6,NORMAL
2025-09-04,FS-111,FS 111 R,Trimmers,WH-TX-01,Southwest,28,25,3,40,3.3,CRITICAL
2025-09-04,FS-131,FS 131 R,Trimmers,WH-TX-01,Southwest,175,161,14,40,26.8,NORMAL
2025-09-04,FS-240,FS 240,Trimmers,WH-TX-01,Southwest,86,77,9,40,13.3,LOW
2025-09-04,FS-560,FS 560 C-EM,Trimmers,WH-TX-01,Southwest,124,117,7,40,18.6,NORMAL
2025-09-04,FS-FSA 135,FSA 135,Trimmers,WH-TX-01,Southwest,38,36,2,40,4.5,CRITICAL
2025-09-04,BG-BR 430,BR 430,Blowers,WH-TX-01,Southwest,78,69,9,35,13.4,LOW
2025-09-04,BG-BR 600,BR 600,Blowers,WH-TX-01,Southwest,187,175,12,35,26.0,NORMAL
2025-09-04,BG-BR 700,BR 700,Blowers,WH-TX-01,Southwest,27,26,1,35,3.2,CRITICAL
2025-09-04,BG-BR 800,BR 800 C-E,Blowers,WH-TX-01,Southwest,67,61,6,35,10.7,LOW
2025-09-04,BG-BGA 200,BGA 200,Blowers,WH-TX-01,Southwest,37,35,2,35,4.6,CRITICAL
2025-09-04,HS-82,HS 82 R,Hedge Trimmers,WH-TX-01,Southwest,28,25,3,20,6.6,CRITICAL
2025-09-04,HS-87,HS 87 R,Hedge Trimmers,WH-TX-01,Southwest,83,77,6,20,21.6,NORMAL
2025-09-04,HS-HL 91,HL 91 K,Hedge Trimmers,WH-TX-01,Southwest,55,51,4,20,14.3,NORMAL
2025-09-04,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-TX-01,Southwest,25,23,2,20,7.5,LOW
2025-09-04,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-TX-01,Southwest,26,24,2,20,6.9,CRITICAL
2025-09-04,RM-RM 756,RM 756 GC,Lawn Mowers,WH-TX-01,Southwest,15,14,1,15,5.1,CRITICAL
2025-09-04,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-TX-01,Southwest,63,60,3,15,21.9,NORMAL
2025-09-04,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-TX-01,Southwest,31,29,2,15,11.2,LOW
2025-09-04,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-TX-01,Southwest,33,29,4,15,8.9,LOW
2025-09-04,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-TX-01,Southwest,78,69,9,15,28.3,NORMAL
2025-09-04,KM-91,KM 91 R,Multi-System,WH-TX-01,Southwest,42,36,6,12,15.0,NORMAL
2025-09-04,KM-111,KM 111 R,Multi-System,WH-TX-01,Southwest,3,3,0,12,1.3,CRITICAL
2025-09-04,KM-131,KM 131 R,Multi-System,WH-TX-01,Southwest,54,48,6,12,27.6,NORMAL
2025-09-04,KM-KMA 130,KMA 130 R,Multi-System,WH-TX-01,Southwest,13,12,1,12,5.5,CRITICAL
2025-09-04,KM-KMA 135,KMA 135 R,Multi-System,WH-TX-01,Southwest,51,46,5,12,21.2,NORMAL
2025-09-04,ACC-AP 200,AP 200 Battery,Accessories,WH-TX-01,Southwest,181,165,16,100,8.6,LOW
2025-09-04,ACC-AP 300,AP 300 Battery,Accessories,WH-TX-01,Southwest,525,463,62,100,23.1,NORMAL
2025-09-04,ACC-AP 500,AP 500 S Battery,Accessories,WH-TX-01,Southwest,279,250,29,100,15.1,NORMAL
2025-09-04,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-TX-01,Southwest,287,269,18,100,14.2,NORMAL
2025-09-04,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-TX-01,Southwest,515,452,63,100,22.0,NORMAL
2025-09-04,MS-271,MS 271 Farm Boss,Chainsaws,WH-TX-02,Southwest,152,132,20,30,30.2,NORMAL
2025-09-04,MS-461,MS 461,Chainsaws,WH-TX-02,Southwest,124,111,13,30,25.8,NORMAL
2025-09-04,MS-462,MS 462 C-M,Chainsaws,WH-TX-02,Southwest,35,33,2,30,6.2,CRITICAL
2025-09-04,MS-500i,MS 500i,Chainsaws,WH-TX-02,Southwest,165,150,15,30,30.8,NORMAL
2025-09-04,MS-661,MS 661 C-M,Chainsaws,WH-TX-02,Southwest,121,114,7,30,20.0,NORMAL
2025-09-04,MS-881,MS 881,Chainsaws,WH-TX-02,Southwest,91,84,7,30,17.9,NORMAL
2025-09-04,FS-91,FS 91 R,Trimmers,WH-TX-02,Southwest,76,69,7,40,8.5,LOW
2025-09-04,FS-111,FS 111 R,Trimmers,WH-TX-02,Southwest,139,120,19,40,17.7,NORMAL
2025-09-04,FS-131,FS 131 R,Trimmers,WH-TX-02,Southwest,89,79,10,40,10.9,LOW
2025-09-04,FS-240,FS 240,Trimmers,WH-TX-02,Southwest,29,26,3,40,3.0,CRITICAL
2025-09-04,FS-560,FS 560 C-EM,Trimmers,WH-TX-02,Southwest,73,68,5,40,10.4,LOW
2025-09-04,FS-FSA 135,FSA 135,Trimmers,WH-TX-02,Southwest,177,167,10,40,26.8,NORMAL
2025-09-04,BG-BR 430,BR 430,Blowers,WH-TX-02,Southwest,51,46,5,35,8.4,LOW
2025-09-04,BG-BR 600,BR 600,Blowers,WH-TX-02,Southwest,115,102,13,35,17.9,NORMAL
2025-09-04,BG-BR 700,BR 700,Blowers,WH-TX-02,Southwest,126,120,6,35,16.6,NORMAL
2025-09-04,BG-BR 800,BR 800 C-E,Blowers,WH-TX-02,Southwest,175,153,22,35,20.7,NORMAL
2025-09-04,BG-BGA 200,BGA 200,Blowers,WH-TX-02,Southwest,136,118,18,35,16.5,NORMAL
2025-09-04,HS-82,HS 82 R,Hedge Trimmers,WH-TX-02,Southwest,10,9,1,20,3.0,CRITICAL
2025-09-04,HS-87,HS 87 R,Hedge Trimmers,WH-TX-02,Southwest,55,52,3,20,12.5,LOW
2025-09-04,HS-HL 91,HL 91 K,Hedge Trimmers,WH-TX-02,Southwest,52,48,4,20,11.6,LOW
2025-09-04,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-TX-02,Southwest,29,28,1,20,6.5,CRITICAL
2025-09-04,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-TX-02,Southwest,12,12,0,20,2.9,CRITICAL
2025-09-04,RM-RM 756,RM 756 GC,Lawn Mowers,WH-TX-02,Southwest,50,43,7,15,17.1,NORMAL
2025-09-04,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-TX-02,Southwest,17,16,1,15,4.9,CRITICAL
2025-09-04,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-TX-02,Southwest,12,11,1,15,3.3,CRITICAL
2025-09-04,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-TX-02,Southwest,37,33,4,15,11.9,LOW
2025-09-04,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-TX-02,Southwest,19,18,1,15,6.3,CRITICAL
2025-09-04,KM-91,KM 91 R,Multi-System,WH-TX-02,Southwest,64,55,9,12,26.7,NORMAL
2025-09-04,KM-111,KM 111 R,Multi-System,WH-TX-02,Southwest,23,20,3,12,9.1,LOW
2025-09-04,KM-131,KM 131 R,Multi-System,WH-TX-02,Southwest,10,9,1,12,4.8,CRITICAL
2025-09-04,KM-KMA 130,KMA 130 R,Multi-System,WH-TX-02,Southwest,18,17,1,12,7.6,LOW
2025-09-04,KM-KMA 135,KMA 135 R,Multi-System,WH-TX-02,Southwest,42,40,2,12,16.7,NORMAL
2025-09-04,ACC-AP 200,AP 200 Battery,Accessories,WH-TX-02,Southwest,407,381,26,100,17.4,NORMAL
2025-09-04,ACC-AP 300,AP 300 Battery,Accessories,WH-TX-02,Southwest,315,294,21,100,16.1,NORMAL
2025-09-04,ACC-AP 500,AP 500 S Battery,Accessories,WH-TX-02,Southwest,77,66,11,100,3.7,CRITICAL
2025-09-04,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-TX-02,Southwest,237,216,21,100,13.1,LOW
2025-09-04,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-TX-02,Southwest,120,103,17,100,6.3,CRITICAL
2025-09-04,MS-271,MS 271 Farm Boss,Chainsaws,WH-AZ-01,Southwest,154,146,8,30,23.9,NORMAL
2025-09-04,MS-461,MS 461,Chainsaws,WH-AZ-01,Southwest,65,56,9,30,13.0,LOW
2025-09-04,MS-462,MS 462 C-M,Chainsaws,WH-AZ-01,Southwest,64,58,6,30,11.7,LOW
2025-09-04,MS-500i,MS 500i,Chainsaws,WH-AZ-01,Southwest,83,71,12,30,13.4,LOW
2025-09-04,MS-661,MS 661 C-M,Chainsaws,WH-AZ-01,Southwest,107,92,15,30,21.6,NORMAL
2025-09-04,MS-881,MS 881,Chainsaws,WH-AZ-01,Southwest,153,143,10,30,26.4,NORMAL
2025-09-04,FS-91,FS 91 R,Trimmers,WH-AZ-01,Southwest,136,123,13,40,19.8,NORMAL
2025-09-04,FS-111,FS 111 R,Trimmers,WH-AZ-01,Southwest,185,165,20,40,20.5,NORMAL
2025-09-04,FS-131,FS 131 R,Trimmers,WH-AZ-01,Southwest,186,173,13,40,20.8,NORMAL
2025-09-04,FS-240,FS 240,Trimmers,WH-AZ-01,Southwest,29,26,3,40,3.7,CRITICAL
2025-09-04,FS-560,FS 560 C-EM,Trimmers,WH-AZ-01,Southwest,98,85,13,40,12.1,LOW
2025-09-04,FS-FSA 135,FSA 135,Trimmers,WH-AZ-01,Southwest,84,78,6,40,9.7,LOW
2025-09-04,BG-BR 430,BR 430,Blowers,WH-AZ-01,Southwest,81,70,11,35,9.5,LOW
2025-09-04,BG-BR 600,BR 600,Blowers,WH-AZ-01,Southwest,164,152,12,35,24.4,NORMAL
2025-09-04,BG-BR 700,BR 700,Blowers,WH-AZ-01,Southwest,175,166,9,35,22.2,NORMAL
2025-09-04,BG-BR 800,BR 800 C-E,Blowers,WH-AZ-01,Southwest,192,180,12,35,30.2,NORMAL
2025-09-04,BG-BGA 200,BGA 200,Blowers,WH-AZ-01,Southwest,102,93,9,35,13.7,LOW
2025-09-04,HS-82,HS 82 R,Hedge Trimmers,WH-AZ-01,Southwest,85,81,4,20,21.7,NORMAL
2025-09-04,HS-87,HS 87 R,Hedge Trimmers,WH-AZ-01,Southwest,12,12,0,20,2.8,CRITICAL
2025-09-04,HS-HL 91,HL 91 K,Hedge Trimmers,WH-AZ-01,Southwest,14,13,1,20,4.0,CRITICAL
2025-09-04,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-AZ-01,Southwest,30,26,4,20,9.3,LOW
2025-09-04,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-AZ-01,Southwest,86,77,9,20,20.9,NORMAL
2025-09-04,RM-RM 756,RM 756 GC,Lawn Mowers,WH-AZ-01,Southwest,45,40,5,15,13.7,LOW
2025-09-04,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-AZ-01,Southwest,76,72,4,15,20.2,NORMAL
2025-09-04,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-AZ-01,Southwest,58,52,6,15,16.5,NORMAL
2025-09-04,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-AZ-01,Southwest,36,34,2,15,12.3,LOW
2025-09-04,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-AZ-01,Southwest,43,37,6,15,14.0,LOW
2025-09-04,KM-91,KM 91 R,Multi-System,WH-AZ-01,Southwest,31,28,3,12,14.6,NORMAL
2025-09-04,KM-111,KM 111 R,Multi-System,WH-AZ-01,Southwest,44,41,3,12,20.4,NORMAL
2025-09-04,KM-131,KM 131 R,Multi-System,WH-AZ-01,Southwest,11,10,1,12,4.7,CRITICAL
2025-09-04,KM-KMA 130,KMA 130 R,Multi-System,WH-AZ-01,Southwest,40,38,2,12,16.9,NORMAL
2025-09-04,KM-KMA 135,KMA 135 R,Multi-System,WH-AZ-01,Southwest,12,11,1,12,5.3,CRITICAL
2025-09-04,ACC-AP 200,AP 200 Battery,Accessories,WH-AZ-01,Southwest,510,443,67,100,26.6,NORMAL
2025-09-04,ACC-AP 300,AP 300 Battery,Accessories,WH-AZ-01,Southwest,231,216,15,100,10.0,LOW
2025-09-04,ACC-AP 500,AP 500 S Battery,Accessories,WH-AZ-01,Southwest,294,269,25,100,13.4,LOW
2025-09-04,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-AZ-01,Southwest,541,463,78,100,30.1,NORMAL
2025-09-04,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-AZ-01,Southwest,407,366,41,100,25.2,NORMAL
2025-09-04,MS-271,MS 271 Farm Boss,Chainsaws,WH-FL-01,Southeast,21,20,1,30,3.6,CRITICAL
2025-09-04,MS-461,MS 461,Chainsaws,WH-FL-01,Southeast,129,119,10,30,22.2,NORMAL
2025-09-04,MS-462,MS 462 C-M,Chainsaws,WH-FL-01,Southeast,54,50,4,30,8.5,LOW
2025-09-04,MS-500i,MS 500i,Chainsaws,WH-FL-01,Southeast,130,117,13,30,22.3,NORMAL
2025-09-04,MS-661,MS 661 C-M,Chainsaws,WH-FL-01,Southeast,30,28,2,30,5.2,CRITICAL
2025-09-04,MS-881,MS 881,Chainsaws,WH-FL-01,Southeast,131,113,18,30,18.8,NORMAL
2025-09-04,FS-91,FS 91 R,Trimmers,WH-FL-01,Southeast,198,177,21,40,25.3,NORMAL
2025-09-04,FS-111,FS 111 R,Trimmers,WH-FL-01,Southeast,78,68,10,40,8.4,LOW
2025-09-04,FS-131,FS 131 R,Trimmers,WH-FL-01,Southeast,88,80,8,40,13.3,LOW
2025-09-04,FS-240,FS 240,Trimmers,WH-FL-01,Southeast,134,119,15,40,18.3,NORMAL
2025-09-04,FS-560,FS 560 C-EM,Trimmers,WH-FL-01,Southeast,47,41,6,40,7.3,LOW
2025-09-04,FS-FSA 135,FSA 135,Trimmers,WH-FL-01,Southeast,84,78,6,40,12.9,LOW
2025-09-04,BG-BR 430,BR 430,Blowers,WH-FL-01,Southeast,17,15,2,35,2.7,CRITICAL
2025-09-04,BG-BR 600,BR 600,Blowers,WH-FL-01,Southeast,39,35,4,35,6.2,CRITICAL
2025-09-04,BG-BR 700,BR 700,Blowers,WH-FL-01,Southeast,90,82,8,35,12.1,LOW
2025-09-04,BG-BR 800,BR 800 C-E,Blowers,WH-FL-01,Southeast,146,125,21,35,17.8,NORMAL
2025-09-04,BG-BGA 200,BGA 200,Blowers,WH-FL-01,Southeast,35,31,4,35,5.5,CRITICAL
2025-09-04,HS-82,HS 82 R,Hedge Trimmers,WH-FL-01,Southeast,90,81,9,20,25.3,NORMAL
2025-09-04,HS-87,HS 87 R,Hedge Trimmers,WH-FL-01,Southeast,26,23,3,20,6.1,CRITICAL
2025-09-04,HS-HL 91,HL 91 K,Hedge Trimmers,WH-FL-01,Southeast,95,87,8,20,27.6,NORMAL
2025-09-04,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-FL-01,Southeast,102,93,9,20,26.3,NORMAL
2025-09-04,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-FL-01,Southeast,40,38,2,20,11.8,LOW
2025-09-04,RM-RM 756,RM 756 GC,Lawn Mowers,WH-FL-01,Southeast,66,60,6,15,23.2,NORMAL
2025-09-04,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-FL-01,Southeast,30,28,2,15,8.0,LOW
2025-09-04,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-FL-01,Southeast,66,59,7,15,22.9,NORMAL
2025-09-04,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-FL-01,Southeast,8,8,0,15,3.1,CRITICAL
2025-09-04,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-FL-01,Southeast,8,8,0,15,2.7,CRITICAL
2025-09-04,KM-91,KM 91 R,Multi-System,WH-FL-01,Southeast,35,30,5,12,14.3,NORMAL
2025-09-04,KM-111,KM 111 R,Multi-System,WH-FL-01,Southeast,51,46,5,12,26.6,NORMAL
2025-09-04,KM-131,KM 131 R,Multi-System,WH-FL-01,Southeast,37,33,4,12,17.8,NORMAL
2025-09-04,KM-KMA 130,KMA 130 R,Multi-System,WH-FL-01,Southeast,11,10,1,12,4.5,CRITICAL
2025-09-04,KM-KMA 135,KMA 135 R,Multi-System,WH-FL-01,Southeast,40,35,5,12,14.1,NORMAL
2025-09-04,ACC-AP 200,AP 200 Battery,Accessories,WH-FL-01,Southeast,163,153,10,100,9.6,LOW
2025-09-04,ACC-AP 300,AP 300 Battery,Accessories,WH-FL-01,Southeast,524,493,31,100,27.9,NORMAL
2025-09-04,ACC-AP 500,AP 500 S Battery,Accessories,WH-FL-01,Southeast,188,160,28,100,9.2,LOW
2025-09-04,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-FL-01,Southeast,315,290,25,100,14.9,NORMAL
2025-09-04,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-FL-01,Southeast,201,174,27,100,10.9,LOW
2025-09-04,MS-271,MS 271 Farm Boss,Chainsaws,WH-GA-01,Southeast,94,84,10,30,15.0,NORMAL
2025-09-04,MS-461,MS 461,Chainsaws,WH-GA-01,Southeast,125,115,10,30,24.0,NORMAL
2025-09-04,MS-462,MS 462 C-M,Chainsaws,WH-GA-01,Southeast,122,113,9,30,17.6,NORMAL
2025-09-04,MS-500i,MS 500i,Chainsaws,WH-GA-01,Southeast,79,73,6,30,14.1,NORMAL
2025-09-04,MS-661,MS 661 C-M,Chainsaws,WH-GA-01,Southeast,69,62,7,30,14.3,NORMAL
2025-09-04,MS-881,MS 881,Chainsaws,WH-GA-01,Southeast,47,44,3,30,7.4,LOW
2025-09-04,FS-91,FS 91 R,Trimmers,WH-GA-01,Southeast,101,96,5,40,12.0,LOW
2025-09-04,FS-111,FS 111 R,Trimmers,WH-GA-01,Southeast,166,151,15,40,18.4,NORMAL
2025-09-04,FS-131,FS 131 R,Trimmers,WH-GA-01,Southeast,56,50,6,40,6.3,CRITICAL
2025-09-04,FS-240,FS 240,Trimmers,WH-GA-01,Southeast,146,135,11,40,17.3,NORMAL
2025-09-04,FS-560,FS 560 C-EM,Trimmers,WH-GA-01,Southeast,93,87,6,40,12.2,LOW
2025-09-04,FS-FSA 135,FSA 135,Trimmers,WH-GA-01,Southeast,199,179,20,40,23.2,NORMAL
2025-09-04,BG-BR 430,BR 430,Blowers,WH-GA-01,Southeast,154,140,14,35,18.8,NORMAL
2025-09-04,BG-BR 600,BR 600,Blowers,WH-GA-01,Southeast,157,144,13,35,23.5,NORMAL
2025-09-04,BG-BR 700,BR 700,Blowers,WH-GA-01,Southeast,124,107,17,35,15.4,NORMAL
2025-09-04,BG-BR 800,BR 800 C-E,Blowers,WH-GA-01,Southeast,185,169,16,35,26.4,NORMAL
2025-09-04,BG-BGA 200,BGA 200,Blowers,WH-GA-01,Southeast,41,37,4,35,5.6,CRITICAL
2025-09-04,HS-82,HS 82 R,Hedge Trimmers,WH-GA-01,Southeast,49,45,4,20,11.3,LOW
2025-09-04,HS-87,HS 87 R,Hedge Trimmers,WH-GA-01,Southeast,70,63,7,20,19.2,NORMAL
2025-09-04,HS-HL 91,HL 91 K,Hedge Trimmers,WH-GA-01,Southeast,28,25,3,20,7.1,LOW
2025-09-04,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-GA-01,Southeast,18,16,2,20,4.6,CRITICAL
2025-09-04,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-GA-01,Southeast,75,70,5,20,17.9,NORMAL
2025-09-04,RM-RM 756,RM 756 GC,Lawn Mowers,WH-GA-01,Southeast,25,24,1,15,6.6,CRITICAL
2025-09-04,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-GA-01,Southeast,27,24,3,15,8.1,LOW
2025-09-04,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-GA-01,Southeast,28,26,2,15,8.3,LOW
2025-09-04,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-GA-01,Southeast,29,26,3,15,9.1,LOW
2025-09-04,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-GA-01,Southeast,5,5,0,15,1.4,CRITICAL
2025-09-04,KM-91,KM 91 R,Multi-System,WH-GA-01,Southeast,36,34,2,12,14.3,NORMAL
2025-09-04,KM-111,KM 111 R,Multi-System,WH-GA-01,Southeast,44,39,5,12,19.6,NORMAL
2025-09-04,KM-131,KM 131 R,Multi-System,WH-GA-01,Southeast,22,19,3,12,10.6,LOW
2025-09-04,KM-KMA 130,KMA 130 R,Multi-System,WH-GA-01,Southeast,17,16,1,12,8.7,LOW
2025-09-04,KM-KMA 135,KMA 135 R,Multi-System,WH-GA-01,Southeast,31,30,1,12,14.9,NORMAL
2025-09-04,ACC-AP 200,AP 200 Battery,Accessories,WH-GA-01,Southeast,104,89,15,100,4.4,CRITICAL
2025-09-04,ACC-AP 300,AP 300 Battery,Accessories,WH-GA-01,Southeast,520,466,54,100,28.4,NORMAL
2025-09-04,ACC-AP 500,AP 500 S Battery,Accessories,WH-GA-01,Southeast,522,477,45,100,28.4,NORMAL
2025-09-04,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-GA-01,Southeast,370,336,34,100,21.4,NORMAL
2025-09-04,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-GA-01,Southeast,171,161,10,100,8.2,LOW
2025-09-04,MS-271,MS 271 Farm Boss,Chainsaws,WH-NC-01,Southeast,147,128,19,30,24.2,NORMAL
2025-09-04,MS-461,MS 461,Chainsaws,WH-NC-01,Southeast,138,127,11,30,20.5,NORMAL
2025-09-04,MS-462,MS 462 C-M,Chainsaws,WH-NC-01,Southeast,111,102,9,30,15.7,NORMAL
2025-09-04,MS-500i,MS 500i,Chainsaws,WH-NC-01,Southeast,152,140,12,30,26.6,NORMAL
2025-09-04,MS-661,MS 661 C-M,Chainsaws,WH-NC-01,Southeast,36,33,3,30,5.1,CRITICAL
2025-09-04,MS-881,MS 881,Chainsaws,WH-NC-01,Southeast,63,57,6,30,11.3,LOW
2025-09-04,FS-91,FS 91 R,Trimmers,WH-NC-01,Southeast,153,144,9,40,16.1,NORMAL
2025-09-04,FS-111,FS 111 R,Trimmers,WH-NC-01,Southeast,172,157,15,40,21.4,NORMAL
2025-09-04,FS-131,FS 131 R,Trimmers,WH-NC-01,Southeast,20,19,1,40,2.3,CRITICAL
2025-09-04,FS-240,FS 240,Trimmers,WH-NC-01,Southeast,203,180,23,40,26.3,NORMAL
2025-09-04,FS-560,FS 560 C-EM,Trimmers,WH-NC-01,Southeast,147,138,9,40,20.9,NORMAL
2025-09-04,FS-FSA 135,FSA 135,Trimmers,WH-NC-01,Southeast,175,152,23,40,19.6,NORMAL
2025-09-04,BG-BR 430,BR 430,Blowers,WH-NC-01,Southeast,185,175,10,35,27.0,NORMAL
2025-09-04,BG-BR 600,BR 600,Blowers,WH-NC-01,Southeast,52,48,4,35,7.6,LOW
2025-09-04,BG-BR 700,BR 700,Blowers,WH-NC-01,Southeast,53,47,6,35,7.0,LOW
2025-09-04,BG-BR 800,BR 800 C-E,Blowers,WH-NC-01,Southeast,144,128,16,35,20.0,NORMAL
2025-09-04,BG-BGA 200,BGA 200,Blowers,WH-NC-01,Southeast,91,84,7,35,15.0,NORMAL
2025-09-04,HS-82,HS 82 R,Hedge Trimmers,WH-NC-01,Southeast,98,89,9,20,23.1,NORMAL
2025-09-04,HS-87,HS 87 R,Hedge Trimmers,WH-NC-01,Southeast,16,16,0,20,3.4,CRITICAL
2025-09-04,HS-HL 91,HL 91 K,Hedge Trimmers,WH-NC-01,Southeast,84,73,11,20,18.1,NORMAL
2025-09-04,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-NC-01,Southeast,57,53,4,20,12.0,LOW
2025-09-04,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-NC-01,Southeast,23,21,2,20,5.2,CRITICAL
2025-09-04,RM-RM 756,RM 756 GC,Lawn Mowers,WH-NC-01,Southeast,62,56,6,15,20.9,NORMAL
2025-09-04,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-NC-01,Southeast,57,53,4,15,21.0,NORMAL
2025-09-04,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-NC-01,Southeast,8,8,0,15,2.1,CRITICAL
2025-09-04,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-NC-01,Southeast,72,62,10,15,22.8,NORMAL
2025-09-04,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-NC-01,Southeast,21,20,1,15,7.0,LOW
2025-09-04,KM-91,KM 91 R,Multi-System,WH-NC-01,Southeast,46,42,4,12,18.3,NORMAL
2025-09-04,KM-111,KM 111 R,Multi-System,WH-NC-01,Southeast,54,52,2,12,21.8,NORMAL
2025-09-04,KM-131,KM 131 R,Multi-System,WH-NC-01,Southeast,3,3,0,12,1.5,CRITICAL
2025-09-04,KM-KMA 130,KMA 130 R,Multi-System,WH-NC-01,Southeast,62,57,5,12,25.0,NORMAL
2025-09-04,KM-KMA 135,KMA 135 R,Multi-System,WH-NC-01,Southeast,51,46,5,12,20.9,NORMAL
2025-09-04,ACC-AP 200,AP 200 Battery,Accessories,WH-NC-01,Southeast,168,146,22,100,7.2,LOW
2025-09-04,ACC-AP 300,AP 300 Battery,Accessories,WH-NC-01,Southeast,52,47,5,100,2.9,CRITICAL
2025-09-04,ACC-AP 500,AP 500 S Battery,Accessories,WH-NC-01,Southeast,297,255,42,100,16.1,NORMAL
2025-09-04,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-NC-01,Southeast,361,342,19,100,17.9,NORMAL
2025-09-04,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-NC-01,Southeast,42,37,5,100,1.9,CRITICAL
2025-09-04,MS-271,MS 271 Farm Boss,Chainsaws,WH-OH-01,Midwest,63,56,7,30,12.9,LOW
2025-09-04,MS-461,MS 461,Chainsaws,WH-OH-01,Midwest,121,111,10,30,23.6,NORMAL
2025-09-04,MS-462,MS 462 C-M,Chainsaws,WH-OH-01,Midwest,67,61,6,30,9.7,LOW
2025-09-04,MS-500i,MS 500i,Chainsaws,WH-OH-01,Midwest,52,49,3,30,9.8,LOW
2025-09-04,MS-661,MS 661 C-M,Chainsaws,WH-OH-01,Midwest,82,77,5,30,13.1,LOW
2025-09-04,MS-881,MS 881,Chainsaws,WH-OH-01,Midwest,151,141,10,30,27.4,NORMAL
2025-09-04,FS-91,FS 91 R,Trimmers,WH-OH-01,Midwest,72,64,8,40,9.9,LOW
2025-09-04,FS-111,FS 111 R,Trimmers,WH-OH-01,Midwest,30,28,2,40,3.9,CRITICAL
2025-09-04,FS-131,FS 131 R,Trimmers,WH-OH-01,Midwest,136,128,8,40,14.4,NORMAL
2025-09-04,FS-240,FS 240,Trimmers,WH-OH-01,Midwest,166,151,15,40,19.5,NORMAL
2025-09-04,FS-560,FS 560 C-EM,Trimmers,WH-OH-01,Midwest,84,77,7,40,11.5,LOW
2025-09-04,FS-FSA 135,FSA 135,Trimmers,WH-OH-01,Midwest,184,168,16,40,20.6,NORMAL
2025-09-04,BG-BR 430,BR 430,Blowers,WH-OH-01,Midwest,168,147,21,35,20.8,NORMAL
