snapshot_date,product_id,product_name,category,warehouse_id,region,quantity_on_hand,quantity_available,quantity_reserved,reorder_point,days_of_supply,status
2024-03-07,HS-HL 91,HL 91 K,Hedge Trimmers,WH-AZ-01,Southwest,53,46,7,20,15.2,NORMAL
2024-03-07,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-AZ-01,Southwest,53,49,4,20,16.4,NORMAL
2024-03-07,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-AZ-01,Southwest,61,56,5,20,14.8,NORMAL
2024-03-07,RM-RM 756,RM 756 GC,Lawn Mowers,WH-AZ-01,Southwest,44,39,5,15,13.4,LOW
2024-03-07,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-AZ-01,Southwest,40,35,5,15,10.6,LOW
2024-03-07,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-AZ-01,Southwest,28,25,3,15,8.0,LOW
2024-03-07,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-AZ-01,Southwest,47,43,4,15,16.1,NORMAL
2024-03-07,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-AZ-01,Southwest,31,29,2,15,10.1,LOW
2024-03-07,KM-91,KM 91 R,Multi-System,WH-AZ-01,Southwest,34,31,3,12,16.0,NORMAL
2024-03-07,KM-111,KM 111 R,Multi-System,WH-AZ-01,Southwest,42,37,5,12,19.4,NORMAL
2024-03-07,KM-131,KM 131 R,Multi-System,WH-AZ-01,Southwest,39,36,3,12,16.5,NORMAL
2024-03-07,KM-KMA 130,KMA 130 R,Multi-System,WH-AZ-01,Southwest,49,43,6,12,20.8,NORMAL
2024-03-07,KM-KMA 135,KMA 135 R,Multi-System,WH-AZ-01,Southwest,27,25,2,12,11.8,LOW
2024-03-07,ACC-AP 200,AP 200 Battery,Accessories,WH-AZ-01,Southwest,283,246,37,100,14.8,NORMAL
2024-03-07,ACC-AP 300,AP 300 Battery,Accessories,WH-AZ-01,Southwest,81,75,6,100,3.5,CRITICAL
2024-03-07,ACC-AP 500,AP 500 S Battery,Accessories,WH-AZ-01,Southwest,137,125,12,100,6.2,CRITICAL
2024-03-07,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-AZ-01,Southwest,236,206,30,100,13.1,LOW
2024-03-07,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-AZ-01,Southwest,272,248,24,100,16.8,NORMAL
2024-03-07,MS-271,MS 271 Farm Boss,Chainsaws,WH-FL-01,Southeast,75,67,8,30,12.9,LOW
2024-03-07,MS-461,MS 461,Chainsaws,WH-FL-01,Southeast,60,56,4,30,10.3,LOW
2024-03-07,MS-462,MS 462 C-M,Chainsaws,WH-FL-01,Southeast,47,43,4,30,7.4,LOW
2024-03-07,MS-500i,MS 500i,Chainsaws,WH-FL-01,Southeast,86,79,7,30,14.7,NORMAL
2024-03-07,MS-661,MS 661 C-M,Chainsaws,WH-FL-01,Southeast,44,38,6,30,7.7,LOW
2024-03-07,MS-881,MS 881,Chainsaws,WH-FL-01,Southeast,162,151,11,30,23.3,NORMAL
2024-03-07,FS-91,FS 91 R,Trimmers,WH-FL-01,Southeast,122,105,17,40,15.6,NORMAL
2024-03-07,FS-111,FS 111 R,Trimmers,WH-FL-01,Southeast,75,68,7,40,8.1,LOW
2024-03-07,FS-131,FS 131 R,Trimmers,WH-FL-01,Southeast,105,90,15,40,15.9,NORMAL
2024-03-07,FS-240,FS 240,Trimmers,WH-FL-01,Southeast,76,72,4,40,10.4,LOW
2024-03-07,FS-560,FS 560 C-EM,Trimmers,WH-FL-01,Southeast,118,105,13,40,18.2,NORMAL
2024-03-07,FS-FSA 135,FSA 135,Trimmers,WH-FL-01,Southeast,111,105,6,40,17.0,NORMAL
2024-03-07,BG-BR 430,BR 430,Blowers,WH-FL-01,Southeast,94,88,6,35,14.7,NORMAL
2024-03-07,BG-BR 600,BR 600,Blowers,WH-FL-01,Southeast,93,83,10,35,14.9,NORMAL
2024-03-07,BG-BR 700,BR 700,Blowers,WH-FL-01,Southeast,85,75,10,35,11.4,LOW
2024-03-07,BG-BR 800,BR 800 C-E,Blowers,WH-FL-01,Southeast,36,34,2,35,4.4,CRITICAL
2024-03-07,BG-BGA 200,BGA 200,Blowers,WH-FL-01,Southeast,60,56,4,35,9.4,LOW
2024-03-07,HS-82,HS 82 R,Hedge Trimmers,WH-FL-01,Southeast,65,61,4,20,18.3,NORMAL
2024-03-07,HS-87,HS 87 R,Hedge Trimmers,WH-FL-01,Southeast,37,35,2,20,8.7,LOW
2024-03-07,HS-HL 91,HL 91 K,Hedge Trimmers,WH-FL-01,Southeast,49,46,3,20,14.2,NORMAL
2024-03-07,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-FL-01,Southeast,41,36,5,20,10.6,LOW
2024-03-07,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-FL-01,Southeast,53,51,2,20,15.6,NORMAL
2024-03-07,RM-RM 756,RM 756 GC,Lawn Mowers,WH-FL-01,Southeast,37,34,3,15,13.0,LOW
2024-03-07,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-FL-01,Southeast,28,26,2,15,7.4,LOW
2024-03-07,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-FL-01,Southeast,36,33,3,15,12.5,LOW
2024-03-07,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-FL-01,Southeast,52,46,6,15,20.3,NORMAL
2024-03-07,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-FL-01,Southeast,51,47,4,15,17.0,NORMAL
2024-03-07,KM-91,KM 91 R,Multi-System,WH-FL-01,Southeast,39,36,3,12,16.0,NORMAL
2024-03-07,KM-111,KM 111 R,Multi-System,WH-FL-01,Southeast,37,34,3,12,19.3,NORMAL
2024-03-07,KM-131,KM 131 R,Multi-System,WH-FL-01,Southeast,39,36,3,12,18.8,NORMAL
2024-03-07,KM-KMA 130,KMA 130 R,Multi-System,WH-FL-01,Southeast,35,33,2,12,14.3,NORMAL
2024-03-07,KM-KMA 135,KMA 135 R,Multi-System,WH-FL-01,Southeast,41,38,3,12,14.4,NORMAL
2024-03-07,ACC-AP 200,AP 200 Battery,Accessories,WH-FL-01,Southeast,204,190,14,100,12.1,LOW
2024-03-07,ACC-AP 300,AP 300 Battery,Accessories,WH-FL-01,Southeast,184,165,19,100,9.8,LOW
2024-03-07,ACC-AP 500,AP 500 S Battery,Accessories,WH-FL-01,Southeast,189,175,14,100,9.2,LOW
2024-03-07,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-FL-01,Southeast,162,144,18,100,7.7,LOW
2024-03-07,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-FL-01,Southeast,229,207,22,100,12.4,LOW
2024-03-07,MS-271,MS 271 Farm Boss,Chainsaws,WH-GA-01,Southeast,54,52,2,30,8.6,LOW
2024-03-07,MS-461,MS 461,Chainsaws,WH-GA-01,Southeast,93,85,8,30,17.9,NORMAL
2024-03-07,MS-462,MS 462 C-M,Chainsaws,WH-GA-01,Southeast,22,21,1,30,3.2,CRITICAL
2024-03-07,MS-500i,MS 500i,Chainsaws,WH-GA-01,Southeast,77,66,11,30,13.7,LOW
2024-03-07,MS-661,MS 661 C-M,Chainsaws,WH-GA-01,Southeast,80,72,8,30,16.5,NORMAL
2024-03-07,MS-881,MS 881,Chainsaws,WH-GA-01,Southeast,84,75,9,30,13.2,LOW
2024-03-07,FS-91,FS 91 R,Trimmers,WH-GA-01,Southeast,17,16,1,40,2.0,CRITICAL
2024-03-07,FS-111,FS 111 R,Trimmers,WH-GA-01,Southeast,15,14,1,40,1.7,CRITICAL
2024-03-07,FS-131,FS 131 R,Trimmers,WH-GA-01,Southeast,66,61,5,40,7.5,LOW
2024-03-07,FS-240,FS 240,Trimmers,WH-GA-01,Southeast,64,60,4,40,7.6,LOW
2024-03-07,FS-560,FS 560 C-EM,Trimmers,WH-GA-01,Southeast,40,35,5,40,5.2,CRITICAL
2024-03-07,FS-FSA 135,FSA 135,Trimmers,WH-GA-01,Southeast,60,55,5,40,7.0,LOW
2024-03-07,BG-BR 430,BR 430,Blowers,WH-GA-01,Southeast,110,102,8,35,13.4,LOW
2024-03-07,BG-BR 600,BR 600,Blowers,WH-GA-01,Southeast,72,64,8,35,10.8,LOW
2024-03-07,BG-BR 700,BR 700,Blowers,WH-GA-01,Southeast,86,79,7,35,10.7,LOW
2024-03-07,BG-BR 800,BR 800 C-E,Blowers,WH-GA-01,Southeast,71,62,9,35,10.1,LOW
2024-03-07,BG-BGA 200,BGA 200,Blowers,WH-GA-01,Southeast,58,50,8,35,7.9,LOW
2024-03-07,HS-82,HS 82 R,Hedge Trimmers,WH-GA-01,Southeast,27,25,2,20,6.2,CRITICAL
2024-03-07,HS-87,HS 87 R,Hedge Trimmers,WH-GA-01,Southeast,58,53,5,20,15.9,NORMAL
2024-03-07,HS-HL 91,HL 91 K,Hedge Trimmers,WH-GA-01,Southeast,46,44,2,20,11.7,LOW
2024-03-07,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-GA-01,Southeast,52,48,4,20,13.4,LOW
2024-03-07,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-GA-01,Southeast,39,36,3,20,9.3,LOW
2024-03-07,RM-RM 756,RM 756 GC,Lawn Mowers,WH-GA-01,Southeast,35,31,4,15,9.2,LOW
2024-03-07,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-GA-01,Southeast,39,34,5,15,11.7,LOW
2024-03-07,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-GA-01,Southeast,31,28,3,15,9.2,LOW
2024-03-07,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-GA-01,Southeast,46,40,6,15,14.4,NORMAL
2024-03-07,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-GA-01,Southeast,56,49,7,15,15.9,NORMAL
2024-03-07,KM-91,KM 91 R,Multi-System,WH-GA-01,Southeast,20,18,2,12,7.9,LOW
2024-03-07,KM-111,KM 111 R,Multi-System,WH-GA-01,Southeast,39,37,2,12,17.4,NORMAL
2024-03-07,KM-131,KM 131 R,Multi-System,WH-GA-01,Southeast,45,41,4,12,21.6,NORMAL
2024-03-07,KM-KMA 130,KMA 130 R,Multi-System,WH-GA-01,Southeast,35,34,1,12,17.9,NORMAL
2024-03-07,KM-KMA 135,KMA 135 R,Multi-System,WH-GA-01,Southeast,40,35,5,12,19.2,NORMAL
2024-03-07,ACC-AP 200,AP 200 Battery,Accessories,WH-GA-01,Southeast,130,112,18,100,5.6,CRITICAL
2024-03-07,ACC-AP 300,AP 300 Battery,Accessories,WH-GA-01,Southeast,186,161,25,100,10.2,LOW
2024-03-07,ACC-AP 500,AP 500 S Battery,Accessories,WH-GA-01,Southeast,208,178,30,100,11.3,LOW
2024-03-07,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-GA-01,Southeast,262,248,14,100,15.2,NORMAL
2024-03-07,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-GA-01,Southeast,176,150,26,100,8.4,LOW
2024-03-07,MS-271,MS 271 Farm Boss,Chainsaws,WH-NC-01,Southeast,55,52,3,30,9.0,LOW
2024-03-07,MS-461,MS 461,Chainsaws,WH-NC-01,Southeast,28,25,3,30,4.2,CRITICAL
2024-03-07,MS-462,MS 462 C-M,Chainsaws,WH-NC-01,Southeast,23,22,1,30,3.2,CRITICAL
2024-03-07,MS-500i,MS 500i,Chainsaws,WH-NC-01,Southeast,50,48,2,30,8.7,LOW
2024-03-07,MS-661,MS 661 C-M,Chainsaws,WH-NC-01,Southeast,36,31,5,30,5.1,CRITICAL
2024-03-07,MS-881,MS 881,Chainsaws,WH-NC-01,Southeast,109,96,13,30,19.6,NORMAL
2024-03-07,FS-91,FS 91 R,Trimmers,WH-NC-01,Southeast,96,89,7,40,10.1,LOW
2024-03-07,FS-111,FS 111 R,Trimmers,WH-NC-01,Southeast,90,84,6,40,11.2,LOW
2024-03-07,FS-131,FS 131 R,Trimmers,WH-NC-01,Southeast,62,58,4,40,7.0,CRITICAL
2024-03-07,FS-240,FS 240,Trimmers,WH-NC-01,Southeast,132,121,11,40,17.1,NORMAL
2024-03-07,FS-560,FS 560 C-EM,Trimmers,WH-NC-01,Southeast,104,90,14,40,14.8,NORMAL
2024-03-07,FS-FSA 135,FSA 135,Trimmers,WH-NC-01,Southeast,49,47,2,40,5.5,CRITICAL
2024-03-07,BG-BR 430,BR 430,Blowers,WH-NC-01,Southeast,89,80,9,35,13.0,LOW
2024-03-07,BG-BR 600,BR 600,Blowers,WH-NC-01,Southeast,57,54,3,35,8.3,LOW
2024-03-07,BG-BR 700,BR 700,Blowers,WH-NC-01,Southeast,81,76,5,35,10.8,LOW
2024-03-07,BG-BR 800,BR 800 C-E,Blowers,WH-NC-01,Southeast,77,69,8,35,10.7,LOW
2024-03-07,BG-BGA 200,BGA 200,Blowers,WH-NC-01,Southeast,90,79,11,35,14.8,NORMAL
2024-03-07,HS-82,HS 82 R,Hedge Trimmers,WH-NC-01,Southeast,21,19,2,20,5.0,CRITICAL
2024-03-07,HS-87,HS 87 R,Hedge Trimmers,WH-NC-01,Southeast,38,34,4,20,8.1,LOW
2024-03-07,HS-HL 91,HL 91 K,Hedge Trimmers,WH-NC-01,Southeast,17,16,1,20,3.7,CRITICAL
2024-03-07,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-NC-01,Southeast,41,37,4,20,8.6,LOW
2024-03-07,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-NC-01,Southeast,26,23,3,20,5.9,CRITICAL
2024-03-07,RM-RM 756,RM 756 GC,Lawn Mowers,WH-NC-01,Southeast,46,40,6,15,15.5,NORMAL
2024-03-07,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-NC-01,Southeast,47,42,5,15,17.3,NORMAL
2024-03-07,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-NC-01,Southeast,38,33,5,15,10.1,LOW
2024-03-07,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-NC-01,Southeast,30,29,1,15,9.5,LOW
2024-03-07,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-NC-01,Southeast,47,42,5,15,15.7,NORMAL
2024-03-07,KM-91,KM 91 R,Multi-System,WH-NC-01,Southeast,31,29,2,12,12.3,LOW
2024-03-07,KM-111,KM 111 R,Multi-System,WH-NC-01,Southeast,24,22,2,12,9.7,LOW
2024-03-07,KM-131,KM 131 R,Multi-System,WH-NC-01,Southeast,35,33,2,12,17.5,NORMAL
2024-03-07,KM-KMA 130,KMA 130 R,Multi-System,WH-NC-01,Southeast,28,24,4,12,11.3,LOW
2024-03-07,KM-KMA 135,KMA 135 R,Multi-System,WH-NC-01,Southeast,15,14,1,12,6.1,CRITICAL
2024-03-07,ACC-AP 200,AP 200 Battery,Accessories,WH-NC-01,Southeast,127,121,6,100,5.4,CRITICAL
2024-03-07,ACC-AP 300,AP 300 Battery,Accessories,WH-NC-01,Southeast,229,199,30,100,12.6,LOW
2024-03-07,ACC-AP 500,AP 500 S Battery,Accessories,WH-NC-01,Southeast,92,86,6,100,5.0,CRITICAL
2024-03-07,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-NC-01,Southeast,210,185,25,100,10.4,LOW
2024-03-07,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-NC-01,Southeast,227,203,24,100,10.1,LOW
2024-03-07,MS-271,MS 271 Farm Boss,Chainsaws,WH-OH-01,Midwest,72,64,8,30,14.8,NORMAL
2024-03-07,MS-461,MS 461,Chainsaws,WH-OH-01,Midwest,73,69,4,30,14.3,NORMAL
2024-03-07,MS-462,MS 462 C-M,Chainsaws,WH-OH-01,Midwest,54,48,6,30,7.8,LOW
2024-03-07,MS-500i,MS 500i,Chainsaws,WH-OH-01,Midwest,83,71,12,30,15.7,NORMAL
2024-03-07,MS-661,MS 661 C-M,Chainsaws,WH-OH-01,Midwest,67,58,9,30,10.7,LOW
2024-03-07,MS-881,MS 881,Chainsaws,WH-OH-01,Midwest,60,53,7,30,10.9,LOW
2024-03-07,FS-91,FS 91 R,Trimmers,WH-OH-01,Midwest,103,96,7,40,14.2,NORMAL
2024-03-07,FS-111,FS 111 R,Trimmers,WH-OH-01,Midwest,82,74,8,40,10.7,LOW
2024-03-07,FS-131,FS 131 R,Trimmers,WH-OH-01,Midwest,178,164,14,40,18.9,NORMAL
2024-03-07,FS-240,FS 240,Trimmers,WH-OH-01,Midwest,76,69,7,40,8.9,LOW
2024-03-07,FS-560,FS 560 C-EM,Trimmers,WH-OH-01,Midwest,81,70,11,40,11.1,LOW
2024-03-07,FS-FSA 135,FSA 135,Trimmers,WH-OH-01,Midwest,58,52,6,40,6.5,CRITICAL
2024-03-07,BG-BR 430,BR 430,Blowers,WH-OH-01,Midwest,42,40,2,35,5.2,CRITICAL
2024-03-07,BG-BR 600,BR 600,Blowers,WH-OH-01,Midwest,56,48,8,35,6.9,CRITICAL
2024-03-07,BG-BR 700,BR 700,Blowers,WH-OH-01,Midwest,121,112,9,35,16.0,NORMAL
2024-03-07,BG-BR 800,BR 800 C-E,Blowers,WH-OH-01,Midwest,117,102,15,35,18.6,NORMAL
2024-03-07,BG-BGA 200,BGA 200,Blowers,WH-OH-01,Midwest,122,110,12,35,20.9,NORMAL
2024-03-07,HS-82,HS 82 R,Hedge Trimmers,WH-OH-01,Midwest,32,28,4,20,7.2,LOW
2024-03-07,HS-87,HS 87 R,Hedge Trimmers,WH-OH-01,Midwest,33,29,4,20,7.6,LOW
2024-03-07,HS-HL 91,HL 91 K,Hedge Trimmers,WH-OH-01,Midwest,50,45,5,20,15.6,NORMAL
2024-03-07,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-OH-01,Midwest,33,29,4,20,6.9,CRITICAL
2024-03-07,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-OH-01,Midwest,47,42,5,20,13.8,LOW
2024-03-07,RM-RM 756,RM 756 GC,Lawn Mowers,WH-OH-01,Midwest,22,20,2,15,6.4,CRITICAL
2024-03-07,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-OH-01,Midwest,51,49,2,15,17.5,NORMAL
2024-03-07,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-OH-01,Midwest,51,47,4,15,17.7,NORMAL
2024-03-07,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-OH-01,Midwest,51,47,4,15,13.4,LOW
2024-03-07,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-OH-01,Midwest,41,36,5,15,11.6,LOW
2024-03-07,KM-91,KM 91 R,Multi-System,WH-OH-01,Midwest,36,34,2,12,16.7,NORMAL
2024-03-07,KM-111,KM 111 R,Multi-System,WH-OH-01,Midwest,30,29,1,12,11.5,LOW
2024-03-07,KM-131,KM 131 R,Multi-System,WH-OH-01,Midwest,38,35,3,12,17.6,NORMAL
2024-03-07,KM-KMA 130,KMA 130 R,Multi-System,WH-OH-01,Midwest,39,36,3,12,16.8,NORMAL
2024-03-07,KM-KMA 135,KMA 135 R,Multi-System,WH-OH-01,Midwest,42,38,4,12,21.4,NORMAL
2024-03-07,ACC-AP 200,AP 200 Battery,Accessories,WH-OH-01,Midwest,155,144,11,100,8.0,LOW
2024-03-07,ACC-AP 300,AP 300 Battery,Accessories,WH-OH-01,Midwest,67,62,5,100,2.9,CRITICAL
2024-03-07,ACC-AP 500,AP 500 S Battery,Accessories,WH-OH-01,Midwest,174,151,23,100,7.7,LOW
2024-03-07,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-OH-01,Midwest,242,211,31,100,14.1,NORMAL
2024-03-07,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-OH-01,Midwest,244,218,26,100,14.7,NORMAL
2024-03-07,MS-271,MS 271 Farm Boss,Chainsaws,WH-IL-01,Midwest,37,36,1,30,5.2,CRITICAL
2024-03-07,MS-461,MS 461,Chainsaws,WH-IL-01,Midwest,77,73,4,30,12.7,LOW
2024-03-07,MS-462,MS 462 C-M,Chainsaws,WH-IL-01,Midwest,44,42,2,30,6.3,CRITICAL
2024-03-07,MS-500i,MS 500i,Chainsaws,WH-IL-01,Midwest,106,96,10,30,18.7,NORMAL
2024-03-07,MS-661,MS 661 C-M,Chainsaws,WH-IL-01,Midwest,70,63,7,30,9.8,LOW
2024-03-07,MS-881,MS 881,Chainsaws,WH-IL-01,Midwest,35,31,4,30,5.8,CRITICAL
2024-03-07,FS-91,FS 91 R,Trimmers,WH-IL-01,Midwest,85,78,7,40,10.6,LOW
2024-03-07,FS-111,FS 111 R,Trimmers,WH-IL-01,Midwest,68,65,3,40,10.1,LOW
2024-03-07,FS-131,FS 131 R,Trimmers,WH-IL-01,Midwest,82,71,11,40,10.6,LOW
2024-03-07,FS-240,FS 240,Trimmers,WH-IL-01,Midwest,66,61,5,40,8.3,LOW
2024-03-07,FS-560,FS 560 C-EM,Trimmers,WH-IL-01,Midwest,123,107,16,40,18.5,NORMAL
2024-03-07,FS-FSA 135,FSA 135,Trimmers,WH-IL-01,Midwest,27,25,2,40,2.9,CRITICAL
2024-03-07,BG-BR 430,BR 430,Blowers,WH-IL-01,Midwest,48,45,3,35,6.1,CRITICAL
2024-03-07,BG-BR 600,BR 600,Blowers,WH-IL-01,Midwest,93,87,6,35,11.6,LOW
2024-03-07,BG-BR 700,BR 700,Blowers,WH-IL-01,Midwest,70,61,9,35,9.0,LOW
2024-03-07,BG-BR 800,BR 800 C-E,Blowers,WH-IL-01,Midwest,46,44,2,35,5.9,CRITICAL
2024-03-07,BG-BGA 200,BGA 200,Blowers,WH-IL-01,Midwest,45,40,5,35,6.0,CRITICAL
2024-03-07,HS-82,HS 82 R,Hedge Trimmers,WH-IL-01,Midwest,56,48,8,20,15.4,NORMAL
2024-03-07,HS-87,HS 87 R,Hedge Trimmers,WH-IL-01,Midwest,46,41,5,20,11.4,LOW
2024-03-07,HS-HL 91,HL 91 K,Hedge Trimmers,WH-IL-01,Midwest,25,23,2,20,5.8,CRITICAL
2024-03-07,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-IL-01,Midwest,37,34,3,20,9.0,LOW
2024-03-07,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-IL-01,Midwest,19,18,1,20,4.1,CRITICAL
2024-03-07,RM-RM 756,RM 756 GC,Lawn Mowers,WH-IL-01,Midwest,26,24,2,15,7.1,LOW
2024-03-07,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-IL-01,Midwest,44,38,6,15,13.9,LOW
2024-03-07,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-IL-01,Midwest,37,34,3,15,11.1,LOW
2024-03-07,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-IL-01,Midwest,35,33,2,15,9.3,LOW
2024-03-07,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-IL-01,Midwest,46,40,6,15,14.0,NORMAL
2024-03-07,KM-91,KM 91 R,Multi-System,WH-IL-01,Midwest,30,27,3,12,11.4,LOW
2024-03-07,KM-111,KM 111 R,Multi-System,WH-IL-01,Midwest,14,13,1,12,5.1,CRITICAL
2024-03-07,KM-131,KM 131 R,Multi-System,WH-IL-01,Midwest,40,35,5,12,16.1,NORMAL
2024-03-07,KM-KMA 130,KMA 130 R,Multi-System,WH-IL-01,Midwest,42,39,3,12,15.0,NORMAL
2024-03-07,KM-KMA 135,KMA 135 R,Multi-System,WH-IL-01,Midwest,33,32,1,12,17.2,NORMAL
2024-03-07,ACC-AP 200,AP 200 Battery,Accessories,WH-IL-01,Midwest,148,130,18,100,6.2,CRITICAL
2024-03-07,ACC-AP 300,AP 300 Battery,Accessories,WH-IL-01,Midwest,216,198,18,100,10.2,LOW
2024-03-07,ACC-AP 500,AP 500 S Battery,Accessories,WH-IL-01,Midwest,119,107,12,100,6.1,CRITICAL
2024-03-07,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-IL-01,Midwest,83,77,6,100,3.6,CRITICAL
2024-03-07,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-IL-01,Midwest,255,231,24,100,15.3,NORMAL
2024-03-07,MS-271,MS 271 Farm Boss,Chainsaws,WH-MI-01,Midwest,76,70,6,30,14.5,NORMAL
2024-03-07,MS-461,MS 461,Chainsaws,WH-MI-01,Midwest,47,44,3,30,6.9,CRITICAL
2024-03-07,MS-462,MS 462 C-M,Chainsaws,WH-MI-01,Midwest,72,63,9,30,13.7,LOW
2024-03-07,MS-500i,MS 500i,Chainsaws,WH-MI-01,Midwest,43,39,4,30,6.1,CRITICAL
2024-03-07,MS-661,MS 661 C-M,Chainsaws,WH-MI-01,Midwest,58,53,5,30,8.3,LOW
2024-03-07,MS-881,MS 881,Chainsaws,WH-MI-01,Midwest,65,59,6,30,13.4,LOW
2024-03-07,FS-91,FS 91 R,Trimmers,WH-MI-01,Midwest,88,82,6,40,13.5,LOW
2024-03-07,FS-111,FS 111 R,Trimmers,WH-MI-01,Midwest,96,84,12,40,13.7,LOW
2024-03-07,FS-131,FS 131 R,Trimmers,WH-MI-01,Midwest,75,70,5,40,7.9,LOW
2024-03-07,FS-240,FS 240,Trimmers,WH-MI-01,Midwest,103,98,5,40,12.7,LOW
2024-03-07,FS-560,FS 560 C-EM,Trimmers,WH-MI-01,Midwest,66,62,4,40,7.3,LOW
2024-03-07,FS-FSA 135,FSA 135,Trimmers,WH-MI-01,Midwest,84,75,9,40,10.2,LOW
2024-03-07,BG-BR 430,BR 430,Blowers,WH-MI-01,Midwest,53,46,7,35,6.5,CRITICAL
2024-03-07,BG-BR 600,BR 600,Blowers,WH-MI-01,Midwest,33,29,4,35,4.6,CRITICAL
2024-03-07,BG-BR 700,BR 700,Blowers,WH-MI-01,Midwest,31,29,2,35,3.7,CRITICAL
2024-03-07,BG-BR 800,BR 800 C-E,Blowers,WH-MI-01,Midwest,113,98,15,35,18.7,NORMAL
2024-03-07,BG-BGA 200,BGA 200,Blowers,WH-MI-01,Midwest,83,76,7,35,11.7,LOW
2024-03-07,HS-82,HS 82 R,Hedge Trimmers,WH-MI-01,Midwest,51,44,7,20,14.0,NORMAL
2024-03-07,HS-87,HS 87 R,Hedge Trimmers,WH-MI-01,Midwest,52,46,6,20,14.9,NORMAL
2024-03-07,HS-HL 91,HL 91 K,Hedge Trimmers,WH-MI-01,Midwest,44,38,6,20,10.7,LOW
2024-03-07,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-MI-01,Midwest,39,37,2,20,8.6,LOW
2024-03-07,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-MI-01,Midwest,68,58,10,20,17.5,NORMAL
2024-03-07,RM-RM 756,RM 756 GC,Lawn Mowers,WH-MI-01,Midwest,40,37,3,15,11.1,LOW
2024-03-07,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-MI-01,Midwest,52,47,5,15,18.6,NORMAL
2024-03-07,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-MI-01,Midwest,47,44,3,15,14.9,NORMAL
2024-03-07,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-MI-01,Midwest,32,28,4,15,8.8,LOW
2024-03-07,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-MI-01,Midwest,45,39,6,15,15.6,NORMAL
2024-03-07,KM-91,KM 91 R,Multi-System,WH-MI-01,Midwest,36,34,2,12,16.4,NORMAL
2024-03-07,KM-111,KM 111 R,Multi-System,WH-MI-01,Midwest,30,28,2,12,11.9,LOW
2024-03-07,KM-131,KM 131 R,Multi-System,WH-MI-01,Midwest,28,26,2,12,11.3,LOW
