snapshot_date,product_id,product_name,category,warehouse_id,region,quantity_on_hand,quantity_available,quantity_reserved,reorder_point,days_of_supply,status
2024-11-26,BG-BR 700,BR 700,Blowers,WH-TX-01,Southwest,30,29,1,35,3.1,CRITICAL
2024-11-26,BG-BR 800,BR 800 C-E,Blowers,WH-TX-01,Southwest,69,64,5,35,9.4,LOW
2024-11-26,BG-BGA 200,BGA 200,Blowers,WH-TX-01,Southwest,119,112,7,35,12.8,LOW
2024-11-26,HS-82,HS 82 R,Hedge Trimmers,WH-TX-01,Southwest,44,38,6,20,8.9,LOW
2024-11-26,HS-87,HS 87 R,Hedge Trimmers,WH-TX-01,Southwest,85,76,9,20,19.0,NORMAL
2024-11-26,HS-HL 91,HL 91 K,Hedge Trimmers,WH-TX-01,Southwest,28,25,3,20,6.3,CRITICAL
2024-11-26,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-TX-01,Southwest,4,4,0,20,1.0,CRITICAL
2024-11-26,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-TX-01,Southwest,10,10,0,20,2.3,CRITICAL
2024-11-26,RM-RM 756,RM 756 GC,Lawn Mowers,WH-TX-01,Southwest,27,25,2,15,7.9,LOW
2024-11-26,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-TX-01,Southwest,67,58,9,15,19.9,NORMAL
2024-11-26,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-TX-01,Southwest,66,62,4,15,20.5,NORMAL
2024-11-26,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-TX-01,Southwest,47,43,4,15,10.8,LOW
2024-11-26,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-TX-01,Southwest,67,59,8,15,20.8,NORMAL
2024-11-26,KM-91,KM 91 R,Multi-System,WH-TX-01,Southwest,22,21,1,12,6.7,CRITICAL
2024-11-26,KM-111,KM 111 R,Multi-System,WH-TX-01,Southwest,12,12,0,12,4.4,CRITICAL
2024-11-26,KM-131,KM 131 R,Multi-System,WH-TX-01,Southwest,11,10,1,12,4.8,CRITICAL
2024-11-26,KM-KMA 130,KMA 130 R,Multi-System,WH-TX-01,Southwest,55,53,2,12,20.0,NORMAL
2024-11-26,KM-KMA 135,KMA 135 R,Multi-System,WH-TX-01,Southwest,16,15,1,12,5.7,CRITICAL
2024-11-26,ACC-AP 200,AP 200 Battery,Accessories,WH-TX-01,Southwest,202,189,13,100,8.2,LOW
2024-11-26,ACC-AP 300,AP 300 Battery,Accessories,WH-TX-01,Southwest,364,322,42,100,13.8,LOW
2024-11-26,ACC-AP 500,AP 500 S Battery,Accessories,WH-TX-01,Southwest,237,217,20,100,11.0,LOW
2024-11-26,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-TX-01,Southwest,144,123,21,100,6.1,CRITICAL
2024-11-26,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-TX-01,Southwest,104,89,15,100,3.8,CRITICAL
2024-11-26,MS-271,MS 271 Farm Boss,Chainsaws,WH-TX-02,Southwest,102,92,10,30,17.3,NORMAL
2024-11-26,MS-461,MS 461,Chainsaws,WH-TX-02,Southwest,28,26,2,30,5.0,CRITICAL
2024-11-26,MS-462,MS 462 C-M,Chainsaws,WH-TX-02,Southwest,118,106,12,30,17.9,NORMAL
2024-11-26,MS-500i,MS 500i,Chainsaws,WH-TX-02,Southwest,149,131,18,30,23.8,NORMAL
2024-11-26,MS-661,MS 661 C-M,Chainsaws,WH-TX-02,Southwest,30,29,1,30,4.3,CRITICAL
2024-11-26,MS-881,MS 881,Chainsaws,WH-TX-02,Southwest,160,137,23,30,27.0,NORMAL
2024-11-26,FS-91,FS 91 R,Trimmers,WH-TX-02,Southwest,83,79,4,40,7.9,LOW
2024-11-26,FS-111,FS 111 R,Trimmers,WH-TX-02,Southwest,124,112,12,40,13.6,LOW
2024-11-26,FS-131,FS 131 R,Trimmers,WH-TX-02,Southwest,191,165,26,40,20.1,NORMAL
2024-11-26,FS-240,FS 240,Trimmers,WH-TX-02,Southwest,30,27,3,40,2.7,CRITICAL
2024-11-26,FS-560,FS 560 C-EM,Trimmers,WH-TX-02,Southwest,117,103,14,40,14.2,NORMAL
2024-11-26,FS-FSA 135,FSA 135,Trimmers,WH-TX-02,Southwest,92,83,9,40,11.9,LOW
2024-11-26,BG-BR 430,BR 430,Blowers,WH-TX-02,Southwest,20,18,2,35,2.8,CRITICAL
2024-11-26,BG-BR 600,BR 600,Blowers,WH-TX-02,Southwest,56,53,3,35,7.5,LOW
2024-11-26,BG-BR 700,BR 700,Blowers,WH-TX-02,Southwest,116,106,10,35,13.1,LOW
2024-11-26,BG-BR 800,BR 800 C-E,Blowers,WH-TX-02,Southwest,74,70,4,35,7.5,LOW
2024-11-26,BG-BGA 200,BGA 200,Blowers,WH-TX-02,Southwest,88,77,11,35,9.2,LOW
2024-11-26,HS-82,HS 82 R,Hedge Trimmers,WH-TX-02,Southwest,52,45,7,20,13.6,LOW
2024-11-26,HS-87,HS 87 R,Hedge Trimmers,WH-TX-02,Southwest,28,26,2,20,5.5,CRITICAL
2024-11-26,HS-HL 91,HL 91 K,Hedge Trimmers,WH-TX-02,Southwest,110,102,8,20,21.0,NORMAL
2024-11-26,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-TX-02,Southwest,18,18,0,20,3.5,CRITICAL
2024-11-26,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-TX-02,Southwest,72,68,4,20,14.8,NORMAL
2024-11-26,RM-RM 756,RM 756 GC,Lawn Mowers,WH-TX-02,Southwest,49,47,2,15,14.4,NORMAL
2024-11-26,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-TX-02,Southwest,27,25,2,15,6.7,CRITICAL
2024-11-26,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-TX-02,Southwest,44,38,6,15,10.4,LOW
2024-11-26,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-TX-02,Southwest,83,74,9,15,22.8,NORMAL
2024-11-26,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-TX-02,Southwest,44,41,3,15,12.6,LOW
2024-11-26,KM-91,KM 91 R,Multi-System,WH-TX-02,Southwest,41,38,3,12,14.6,NORMAL
2024-11-26,KM-111,KM 111 R,Multi-System,WH-TX-02,Southwest,55,48,7,12,18.7,NORMAL
2024-11-26,KM-131,KM 131 R,Multi-System,WH-TX-02,Southwest,33,29,4,12,13.6,LOW
2024-11-26,KM-KMA 130,KMA 130 R,Multi-System,WH-TX-02,Southwest,35,34,1,12,12.7,LOW
2024-11-26,KM-KMA 135,KMA 135 R,Multi-System,WH-TX-02,Southwest,3,3,0,12,1.0,CRITICAL
2024-11-26,ACC-AP 200,AP 200 Battery,Accessories,WH-TX-02,Southwest,71,64,7,100,2.6,CRITICAL
2024-11-26,ACC-AP 300,AP 300 Battery,Accessories,WH-TX-02,Southwest,283,249,34,100,12.4,LOW
2024-11-26,ACC-AP 500,AP 500 S Battery,Accessories,WH-TX-02,Southwest,474,426,48,100,19.8,NORMAL
2024-11-26,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-TX-02,Southwest,142,132,10,100,6.7,CRITICAL
2024-11-26,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-TX-02,Southwest,548,503,45,100,24.6,NORMAL
2024-11-26,MS-271,MS 271 Farm Boss,Chainsaws,WH-AZ-01,Southwest,142,132,10,30,18.9,NORMAL
2024-11-26,MS-461,MS 461,Chainsaws,WH-AZ-01,Southwest,162,151,11,30,27.8,NORMAL
2024-11-26,MS-462,MS 462 C-M,Chainsaws,WH-AZ-01,Southwest,130,118,12,30,20.3,NORMAL
2024-11-26,MS-500i,MS 500i,Chainsaws,WH-AZ-01,Southwest,145,130,15,30,20.0,NORMAL
2024-11-26,MS-661,MS 661 C-M,Chainsaws,WH-AZ-01,Southwest,34,31,3,30,5.9,CRITICAL
2024-11-26,MS-881,MS 881,Chainsaws,WH-AZ-01,Southwest,141,123,18,30,20.8,NORMAL
2024-11-26,FS-91,FS 91 R,Trimmers,WH-AZ-01,Southwest,62,55,7,40,7.7,LOW
2024-11-26,FS-111,FS 111 R,Trimmers,WH-AZ-01,Southwest,170,148,22,40,16.1,NORMAL
2024-11-26,FS-131,FS 131 R,Trimmers,WH-AZ-01,Southwest,95,85,10,40,9.1,LOW
2024-11-26,FS-240,FS 240,Trimmers,WH-AZ-01,Southwest,192,179,13,40,21.2,NORMAL
2024-11-26,FS-560,FS 560 C-EM,Trimmers,WH-AZ-01,Southwest,109,95,14,40,11.5,LOW
2024-11-26,FS-FSA 135,FSA 135,Trimmers,WH-AZ-01,Southwest,160,140,20,40,15.9,NORMAL
2024-11-26,BG-BR 430,BR 430,Blowers,WH-AZ-01,Southwest,12,11,1,35,1.2,CRITICAL
2024-11-26,BG-BR 600,BR 600,Blowers,WH-AZ-01,Southwest,56,50,6,35,7.1,LOW
2024-11-26,BG-BR 700,BR 700,Blowers,WH-AZ-01,Southwest,77,71,6,35,8.4,LOW
2024-11-26,BG-BR 800,BR 800 C-E,Blowers,WH-AZ-01,Southwest,70,62,8,35,9.4,LOW
2024-11-26,BG-BGA 200,BGA 200,Blowers,WH-AZ-01,Southwest,124,115,9,35,14.3,NORMAL
2024-11-26,HS-82,HS 82 R,Hedge Trimmers,WH-AZ-01,Southwest,13,12,1,20,2.8,CRITICAL
2024-11-26,HS-87,HS 87 R,Hedge Trimmers,WH-AZ-01,Southwest,88,78,10,20,17.6,NORMAL
2024-11-26,HS-HL 91,HL 91 K,Hedge Trimmers,WH-AZ-01,Southwest,67,59,8,20,16.5,NORMAL
2024-11-26,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-AZ-01,Southwest,52,46,6,20,13.8,LOW
2024-11-26,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-AZ-01,Southwest,33,31,2,20,6.9,CRITICAL
2024-11-26,RM-RM 756,RM 756 GC,Lawn Mowers,WH-AZ-01,Southwest,24,21,3,15,6.3,CRITICAL
2024-11-26,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-AZ-01,Southwest,34,30,4,15,7.8,LOW
2024-11-26,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-AZ-01,Southwest,68,59,9,15,16.6,NORMAL
2024-11-26,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-AZ-01,Southwest,65,62,3,15,19.1,NORMAL
2024-11-26,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-AZ-01,Southwest,72,63,9,15,20.0,NORMAL
2024-11-26,KM-91,KM 91 R,Multi-System,WH-AZ-01,Southwest,64,57,7,12,25.9,NORMAL
2024-11-26,KM-111,KM 111 R,Multi-System,WH-AZ-01,Southwest,10,9,1,12,4.0,CRITICAL
2024-11-26,KM-131,KM 131 R,Multi-System,WH-AZ-01,Southwest,25,23,2,12,9.1,LOW
2024-11-26,KM-KMA 130,KMA 130 R,Multi-System,WH-AZ-01,Southwest,10,10,0,12,3.6,CRITICAL
2024-11-26,KM-KMA 135,KMA 135 R,Multi-System,WH-AZ-01,Southwest,26,24,2,12,9.8,LOW
2024-11-26,ACC-AP 200,AP 200 Battery,Accessories,WH-AZ-01,Southwest,23,21,2,100,1.0,CRITICAL
2024-11-26,ACC-AP 300,AP 300 Battery,Accessories,WH-AZ-01,Southwest,458,425,33,100,17.0,NORMAL
2024-11-26,ACC-AP 500,AP 500 S Battery,Accessories,WH-AZ-01,Southwest,102,91,11,100,4.0,CRITICAL
2024-11-26,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-AZ-01,Southwest,266,233,33,100,12.7,LOW
2024-11-26,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-AZ-01,Southwest,175,153,22,100,9.3,LOW
2024-11-26,MS-271,MS 271 Farm Boss,Chainsaws,WH-FL-01,Southeast,102,97,5,30,15.1,NORMAL
2024-11-26,MS-461,MS 461,Chainsaws,WH-FL-01,Southeast,70,62,8,30,10.3,LOW
2024-11-26,MS-462,MS 462 C-M,Chainsaws,WH-FL-01,Southeast,155,134,21,30,20.9,NORMAL
2024-11-26,MS-500i,MS 500i,Chainsaws,WH-FL-01,Southeast,70,63,7,30,10.3,LOW
2024-11-26,MS-661,MS 661 C-M,Chainsaws,WH-FL-01,Southeast,143,123,20,30,21.4,NORMAL
2024-11-26,MS-881,MS 881,Chainsaws,WH-FL-01,Southeast,115,109,6,30,14.2,NORMAL
2024-11-26,FS-91,FS 91 R,Trimmers,WH-FL-01,Southeast,97,92,5,40,10.6,LOW
2024-11-26,FS-111,FS 111 R,Trimmers,WH-FL-01,Southeast,160,152,8,40,14.8,NORMAL
2024-11-26,FS-131,FS 131 R,Trimmers,WH-FL-01,Southeast,73,64,9,40,9.5,LOW
2024-11-26,FS-240,FS 240,Trimmers,WH-FL-01,Southeast,63,57,6,40,7.4,LOW
2024-11-26,FS-560,FS 560 C-EM,Trimmers,WH-FL-01,Southeast,61,53,8,40,8.1,LOW
2024-11-26,FS-FSA 135,FSA 135,Trimmers,WH-FL-01,Southeast,174,150,24,40,22.9,NORMAL
2024-11-26,BG-BR 430,BR 430,Blowers,WH-FL-01,Southeast,46,40,6,35,6.2,CRITICAL
2024-11-26,BG-BR 600,BR 600,Blowers,WH-FL-01,Southeast,76,72,4,35,10.4,LOW
2024-11-26,BG-BR 700,BR 700,Blowers,WH-FL-01,Southeast,21,19,2,35,2.4,CRITICAL
2024-11-26,BG-BR 800,BR 800 C-E,Blowers,WH-FL-01,Southeast,66,61,5,35,6.9,CRITICAL
2024-11-26,BG-BGA 200,BGA 200,Blowers,WH-FL-01,Southeast,11,10,1,35,1.5,CRITICAL
2024-11-26,HS-82,HS 82 R,Hedge Trimmers,WH-FL-01,Southeast,50,45,5,20,12.0,LOW
2024-11-26,HS-87,HS 87 R,Hedge Trimmers,WH-FL-01,Southeast,8,8,0,20,1.6,CRITICAL
2024-11-26,HS-HL 91,HL 91 K,Hedge Trimmers,WH-FL-01,Southeast,90,83,7,20,22.4,NORMAL
2024-11-26,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-FL-01,Southeast,97,90,7,20,21.4,NORMAL
2024-11-26,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-FL-01,Southeast,82,75,7,20,20.7,NORMAL
2024-11-26,RM-RM 756,RM 756 GC,Lawn Mowers,WH-FL-01,Southeast,29,27,2,15,8.8,LOW
2024-11-26,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-FL-01,Southeast,36,35,1,15,8.2,LOW
2024-11-26,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-FL-01,Southeast,59,53,6,15,17.6,NORMAL
2024-11-26,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-FL-01,Southeast,58,54,4,15,19.4,NORMAL
2024-11-26,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-FL-01,Southeast,5,5,0,15,1.4,CRITICAL
2024-11-26,KM-91,KM 91 R,Multi-System,WH-FL-01,Southeast,15,13,2,12,5.3,CRITICAL
2024-11-26,KM-111,KM 111 R,Multi-System,WH-FL-01,Southeast,45,41,4,12,20.1,NORMAL
2024-11-26,KM-131,KM 131 R,Multi-System,WH-FL-01,Southeast,54,51,3,12,22.3,NORMAL
2024-11-26,KM-KMA 130,KMA 130 R,Multi-System,WH-FL-01,Southeast,59,55,4,12,20.7,NORMAL
2024-11-26,KM-KMA 135,KMA 135 R,Multi-System,WH-FL-01,Southeast,9,9,0,12,2.7,CRITICAL
2024-11-26,ACC-AP 200,AP 200 Battery,Accessories,WH-FL-01,Southeast,495,437,58,100,25.1,NORMAL
2024-11-26,ACC-AP 300,AP 300 Battery,Accessories,WH-FL-01,Southeast,147,136,11,100,6.7,CRITICAL
2024-11-26,ACC-AP 500,AP 500 S Battery,Accessories,WH-FL-01,Southeast,278,257,21,100,11.6,LOW
2024-11-26,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-FL-01,Southeast,109,93,16,100,4.4,CRITICAL
2024-11-26,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-FL-01,Southeast,491,463,28,100,22.8,NORMAL
2024-11-26,MS-271,MS 271 Farm Boss,Chainsaws,WH-GA-01,Southeast,65,57,8,30,8.9,LOW
2024-11-26,MS-461,MS 461,Chainsaws,WH-GA-01,Southeast,23,22,1,30,3.8,CRITICAL
2024-11-26,MS-462,MS 462 C-M,Chainsaws,WH-GA-01,Southeast,68,62,6,30,8.4,LOW
2024-11-26,MS-500i,MS 500i,Chainsaws,WH-GA-01,Southeast,28,26,2,30,4.3,CRITICAL
2024-11-26,MS-661,MS 661 C-M,Chainsaws,WH-GA-01,Southeast,44,39,5,30,7.8,LOW
2024-11-26,MS-881,MS 881,Chainsaws,WH-GA-01,Southeast,149,138,11,30,20.1,NORMAL
2024-11-26,FS-91,FS 91 R,Trimmers,WH-GA-01,Southeast,96,91,5,40,9.8,LOW
2024-11-26,FS-111,FS 111 R,Trimmers,WH-GA-01,Southeast,115,104,11,40,10.9,LOW
2024-11-26,FS-131,FS 131 R,Trimmers,WH-GA-01,Southeast,195,169,26,40,18.9,NORMAL
2024-11-26,FS-240,FS 240,Trimmers,WH-GA-01,Southeast,48,44,4,40,4.9,CRITICAL
2024-11-26,FS-560,FS 560 C-EM,Trimmers,WH-GA-01,Southeast,145,128,17,40,16.3,NORMAL
2024-11-26,FS-FSA 135,FSA 135,Trimmers,WH-GA-01,Southeast,73,64,9,40,7.3,LOW
2024-11-26,BG-BR 430,BR 430,Blowers,WH-GA-01,Southeast,135,123,12,35,14.1,NORMAL
2024-11-26,BG-BR 600,BR 600,Blowers,WH-GA-01,Southeast,104,96,8,35,13.3,LOW
2024-11-26,BG-BR 700,BR 700,Blowers,WH-GA-01,Southeast,73,66,7,35,7.8,LOW
2024-11-26,BG-BR 800,BR 800 C-E,Blowers,WH-GA-01,Southeast,177,152,25,35,21.7,NORMAL
2024-11-26,BG-BGA 200,BGA 200,Blowers,WH-GA-01,Southeast,152,133,19,35,17.8,NORMAL
2024-11-26,HS-82,HS 82 R,Hedge Trimmers,WH-GA-01,Southeast,74,70,4,20,14.7,NORMAL
2024-11-26,HS-87,HS 87 R,Hedge Trimmers,WH-GA-01,Southeast,95,83,12,20,22.4,NORMAL
2024-11-26,HS-HL 91,HL 91 K,Hedge Trimmers,WH-GA-01,Southeast,95,81,14,20,20.8,NORMAL
2024-11-26,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-GA-01,Southeast,86,76,10,20,19.0,NORMAL
2024-11-26,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-GA-01,Southeast,94,82,12,20,19.2,NORMAL
2024-11-26,RM-RM 756,RM 756 GC,Lawn Mowers,WH-GA-01,Southeast,73,69,4,15,16.5,NORMAL
2024-11-26,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-GA-01,Southeast,5,5,0,15,1.3,CRITICAL
2024-11-26,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-GA-01,Southeast,43,41,2,15,11.0,LOW
2024-11-26,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-GA-01,Southeast,33,32,1,15,8.8,LOW
2024-11-26,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-GA-01,Southeast,67,63,4,15,16.3,NORMAL
2024-11-26,KM-91,KM 91 R,Multi-System,WH-GA-01,Southeast,21,19,2,12,7.1,LOW
2024-11-26,KM-111,KM 111 R,Multi-System,WH-GA-01,Southeast,31,29,2,12,11.9,LOW
2024-11-26,KM-131,KM 131 R,Multi-System,WH-GA-01,Southeast,57,50,7,12,23.5,NORMAL
2024-11-26,KM-KMA 130,KMA 130 R,Multi-System,WH-GA-01,Southeast,32,28,4,12,14.0,LOW
2024-11-26,KM-KMA 135,KMA 135 R,Multi-System,WH-GA-01,Southeast,60,56,4,12,24.7,NORMAL
2024-11-26,ACC-AP 200,AP 200 Battery,Accessories,WH-GA-01,Southeast,392,360,32,100,14.4,NORMAL
2024-11-26,ACC-AP 300,AP 300 Battery,Accessories,WH-GA-01,Southeast,463,424,39,100,21.7,NORMAL
2024-11-26,ACC-AP 500,AP 500 S Battery,Accessories,WH-GA-01,Southeast,317,282,35,100,14.8,NORMAL
2024-11-26,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-GA-01,Southeast,381,358,23,100,18.9,NORMAL
2024-11-26,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-GA-01,Southeast,262,226,36,100,10.7,LOW
2024-11-26,MS-271,MS 271 Farm Boss,Chainsaws,WH-NC-01,Southeast,121,110,11,30,17.1,NORMAL
2024-11-26,MS-461,MS 461,Chainsaws,WH-NC-01,Southeast,50,48,2,30,6.4,CRITICAL
2024-11-26,MS-462,MS 462 C-M,Chainsaws,WH-NC-01,Southeast,142,134,8,30,17.2,NORMAL
2024-11-26,MS-500i,MS 500i,Chainsaws,WH-NC-01,Southeast,137,122,15,30,20.5,NORMAL
2024-11-26,MS-661,MS 661 C-M,Chainsaws,WH-NC-01,Southeast,73,64,9,30,8.8,LOW
2024-11-26,MS-881,MS 881,Chainsaws,WH-NC-01,Southeast,20,19,1,30,3.1,CRITICAL
2024-11-26,FS-91,FS 91 R,Trimmers,WH-NC-01,Southeast,134,119,15,40,12.1,LOW
2024-11-26,FS-111,FS 111 R,Trimmers,WH-NC-01,Southeast,18,16,2,40,1.9,CRITICAL
2024-11-26,FS-131,FS 131 R,Trimmers,WH-NC-01,Southeast,26,24,2,40,2.5,CRITICAL
2024-11-26,FS-240,FS 240,Trimmers,WH-NC-01,Southeast,26,25,1,40,2.9,CRITICAL
2024-11-26,FS-560,FS 560 C-EM,Trimmers,WH-NC-01,Southeast,38,36,2,40,4.6,CRITICAL
2024-11-26,FS-FSA 135,FSA 135,Trimmers,WH-NC-01,Southeast,54,51,3,40,5.2,CRITICAL
2024-11-26,BG-BR 430,BR 430,Blowers,WH-NC-01,Southeast,135,119,16,35,16.9,NORMAL
2024-11-26,BG-BR 600,BR 600,Blowers,WH-NC-01,Southeast,172,163,9,35,21.4,NORMAL
2024-11-26,BG-BR 700,BR 700,Blowers,WH-NC-01,Southeast,174,161,13,35,19.8,NORMAL
2024-11-26,BG-BR 800,BR 800 C-E,Blowers,WH-NC-01,Southeast,175,157,18,35,20.8,NORMAL
2024-11-26,BG-BGA 200,BGA 200,Blowers,WH-NC-01,Southeast,51,47,4,35,7.2,LOW
2024-11-26,HS-82,HS 82 R,Hedge Trimmers,WH-NC-01,Southeast,35,32,3,20,7.1,LOW
2024-11-26,HS-87,HS 87 R,Hedge Trimmers,WH-NC-01,Southeast,94,89,5,20,17.2,NORMAL
2024-11-26,HS-HL 91,HL 91 K,Hedge Trimmers,WH-NC-01,Southeast,45,40,5,20,8.3,LOW
2024-11-26,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-NC-01,Southeast,44,42,2,20,7.9,LOW
2024-11-26,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-NC-01,Southeast,20,18,2,20,3.9,CRITICAL
2024-11-26,RM-RM 756,RM 756 GC,Lawn Mowers,WH-NC-01,Southeast,67,61,6,15,19.4,NORMAL
2024-11-26,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-NC-01,Southeast,11,11,0,15,3.5,CRITICAL
2024-11-26,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-NC-01,Southeast,35,33,2,15,8.0,LOW
2024-11-26,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-NC-01,Southeast,28,26,2,15,7.6,LOW
2024-11-26,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-NC-01,Southeast,51,47,4,15,14.6,NORMAL
2024-11-26,KM-91,KM 91 R,Multi-System,WH-NC-01,Southeast,31,28,3,12,10.5,LOW
2024-11-26,KM-111,KM 111 R,Multi-System,WH-NC-01,Southeast,58,50,8,12,20.0,NORMAL
2024-11-26,KM-131,KM 131 R,Multi-System,WH-NC-01,Southeast,11,10,1,12,4.7,CRITICAL
2024-11-26,KM-KMA 130,KMA 130 R,Multi-System,WH-NC-01,Southeast,51,47,4,12,17.6,NORMAL
2024-11-26,KM-KMA 135,KMA 135 R,Multi-System,WH-NC-01,Southeast,65,56,9,12,22.8,NORMAL
2024-11-26,ACC-AP 200,AP 200 Battery,Accessories,WH-NC-01,Southeast,158,144,14,100,5.8,CRITICAL
2024-11-26,ACC-AP 300,AP 300 Battery,Accessories,WH-NC-01,Southeast,405,378,27,100,19.1,NORMAL
2024-11-26,ACC-AP 500,AP 500 S Battery,Accessories,WH-NC-01,Southeast,358,308,50,100,16.6,NORMAL
2024-11-26,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-NC-01,Southeast,153,140,13,100,6.5,CRITICAL
2024-11-26,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-NC-01,Southeast,307,287,20,100,11.7,LOW
2024-11-26,MS-271,MS 271 Farm Boss,Chainsaws,WH-OH-01,Midwest,151,134,17,30,26.5,NORMAL
2024-11-26,MS-461,MS 461,Chainsaws,WH-OH-01,Midwest,106,100,6,30,17.7,NORMAL
2024-11-26,MS-462,MS 462 C-M,Chainsaws,WH-OH-01,Midwest,46,41,5,30,5.7,CRITICAL
2024-11-26,MS-500i,MS 500i,Chainsaws,WH-OH-01,Midwest,107,98,9,30,17.4,NORMAL
2024-11-26,MS-661,MS 661 C-M,Chainsaws,WH-OH-01,Midwest,91,82,9,30,12.4,LOW
2024-11-26,MS-881,MS 881,Chainsaws,WH-OH-01,Midwest,116,101,15,30,18.0,NORMAL
2024-11-26,FS-91,FS 91 R,Trimmers,WH-OH-01,Midwest,113,107,6,40,13.4,LOW
2024-11-26,FS-111,FS 111 R,Trimmers,WH-OH-01,Midwest,169,145,24,40,19.0,NORMAL
2024-11-26,FS-131,FS 131 R,Trimmers,WH-OH-01,Midwest,9,8,1,40,0.8,CRITICAL
2024-11-26,FS-240,FS 240,Trimmers,WH-OH-01,Midwest,121,104,17,40,12.2,LOW
2024-11-26,FS-560,FS 560 C-EM,Trimmers,WH-OH-01,Midwest,96,83,13,40,11.2,LOW
2024-11-26,FS-FSA 135,FSA 135,Trimmers,WH-OH-01,Midwest,70,61,9,40,6.7,CRITICAL
2024-11-26,BG-BR 430,BR 430,Blowers,WH-OH-01,Midwest,108,99,9,35,11.5,LOW
2024-11-26,BG-BR 600,BR 600,Blowers,WH-OH-01,Midwest,108,101,7,35,11.3,LOW
2024-11-26,BG-BR 700,BR 700,Blowers,WH-OH-01,Midwest,18,16,2,35,2.0,CRITICAL
2024-11-26,BG-BR 800,BR 800 C-E,Blowers,WH-OH-01,Midwest,11,10,1,35,1.5,CRITICAL
2024-11-26,BG-BGA 200,BGA 200,Blowers,WH-OH-01,Midwest,73,70,3,35,10.7,LOW
2024-11-26,HS-82,HS 82 R,Hedge Trimmers,WH-OH-01,Midwest,32,28,4,20,6.2,CRITICAL
2024-11-26,HS-87,HS 87 R,Hedge Trimmers,WH-OH-01,Midwest,82,72,10,20,16.1,NORMAL
2024-11-26,HS-HL 91,HL 91 K,Hedge Trimmers,WH-OH-01,Midwest,47,44,3,20,12.6,LOW
2024-11-26,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-OH-01,Midwest,21,19,2,20,3.8,CRITICAL
2024-11-26,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-OH-01,Midwest,62,57,5,20,15.6,NORMAL
2024-11-26,RM-RM 756,RM 756 GC,Lawn Mowers,WH-OH-01,Midwest,43,40,3,15,10.7,LOW
2024-11-26,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-OH-01,Midwest,63,57,6,15,18.5,NORMAL
